idx chrg_Mg chrg_O p_MgMg_a p_MgMg_c p_MgMg_rho p_OO_a p_OO_c p_OO_rho p_MgO_a p_MgO_c p_MgO_rho 
79 2.106179037618117 -2.106179037618117 0.0 0.0 0.5 7880.695607642402 86.72122378354172 0.24305790024113366 1486.0645020907357 0.0 0.2901191659228667 
80 1.7436663003521968 -1.7436663003521968 0.0 0.0 0.5 34258.67518150029 110.9237407894181 0.22530133805657154 1377.2120339120938 0.0 0.2919447083919399 
81 2.3170008883937543 -2.3170008883937543 0.0 0.0 0.5 30943.180781208022 71.26087754582413 0.22049108116984822 1548.9632581405476 0.0 0.2853530735846995 
82 1.2992331252785856 -1.2992331252785856 0.0 0.0 0.5 16933.95672352259 111.78922147989303 0.23671220354661404 1414.1980111791652 0.0 0.2898624250920833 
83 1.380340489955078 -1.380340489955078 0.0 0.0 0.5 13546.099588358094 83.8150001722023 0.23126985760224694 1391.928960982438 0.0 0.2928889251626097 
84 1.371074680080219 -1.371074680080219 0.0 0.0 0.5 22961.343046615963 126.03730187273925 0.22069792567897298 1325.8294212136311 0.0 0.2966220917756687 
85 1.88705389193709 -1.88705389193709 0.0 0.0 0.5 19573.878124346647 86.60279931238904 0.22910663086885363 1443.2776558826035 0.0 0.2908001909005676 
86 2.435831139147286 -2.435831139147286 0.0 0.0 0.5 27946.28462676175 115.3230483472503 0.2232403853342694 1395.0511948263331 0.0 0.29279407861266515 
87 1.7535371342893429 -1.7535371342893429 0.0 0.0 0.5 45105.19181864727 135.44380329414707 0.22977050350578665 1326.74456084392 0.0 0.29243160096298004 
88 1.5572335040123284 -1.5572335040123284 0.0 0.0 0.5 55262.171983775035 127.47089722312843 0.21348208198525526 1341.9500386185223 0.0 0.2932135229707695 
89 1.7061963462219345 -1.7061963462219345 0.0 0.0 0.5 7789.94680658232 89.33262374945602 0.2402579450508811 1415.4658526428339 0.0 0.29108914302821076 
90 1.7726456954099081 -1.7726456954099081 0.0 0.0 0.5 49690.8042047082 100.87709194062401 0.2233620093109281 1426.157628272662 0.0 0.28742507214709134 
91 1.8157994042109402 -1.8157994042109402 0.0 0.0 0.5 29893.174458138226 96.94753005560247 0.22890819445698543 1456.6551913746737 0.0 0.2882481169245024 
92 1.529281275845055 -1.529281275845055 0.0 0.0 0.5 27770.842145812552 124.12798670032853 0.2236232832866472 1302.731216272744 0.0 0.29681800227258837 
93 1.5845197162417466 -1.5845197162417466 0.0 0.0 0.5 31763.5045762199 98.73951972195842 0.22244849729660948 1395.0954205997305 0.0 0.29243342305018505 
94 1.66230140316183 -1.66230140316183 0.0 0.0 0.5 9243.141561274384 84.88817612074168 0.23628250461562003 1521.6328584781786 0.0 0.2869959408270536 
95 2.349712056144567 -2.349712056144567 0.0 0.0 0.5 28618.988412399165 103.05734998866888 0.21023006980597228 1447.0084573899812 0.0 0.2924132299396679 
96 1.5972001992851426 -1.5972001992851426 0.0 0.0 0.5 30288.923939303364 99.79690107683443 0.2363014587022901 1343.9530339328207 0.0 0.29138313342174144 
97 2.1845202858020176 -2.1845202858020176 0.0 0.0 0.5 41526.609834099974 134.9631292872068 0.2290763138907197 1171.392395364835 0.0 0.29860222650393636 
98 2.285461864707209 -2.285461864707209 0.0 0.0 0.5 20450.892728185685 108.05155197858377 0.23732804287266432 1408.9090675056777 0.0 0.28990740298087525 
99 1.1564557329496739 -1.1564557329496739 0.0 0.0 0.5 62708.642219997826 116.76698058734189 0.19936358782405536 1400.6487980021338 0.0 0.2927588911844254 
100 1.457530036382991 -1.457530036382991 0.0 0.0 0.5 32694.85857802416 134.05576109525614 0.22131131151780029 1295.5462325011572 0.0 0.2981354508404141 
101 2.160800669983309 -2.160800669983309 0.0 0.0 0.5 1117.7839938212273 123.53304443167998 0.23965781805596403 1384.884293601326 0.0 0.29534068784452083 
102 2.069933241792694 -2.069933241792694 0.0 0.0 0.5 37036.97072340578 110.83339746329139 0.22316156457824418 1482.9481700517147 0.0 0.28865231725664114 
103 1.8669423240692617 -1.8669423240692617 0.0 0.0 0.5 54356.4527004578 93.52368218312337 0.20322736059093485 1314.1713650267911 0.0 0.2940460109194253 
104 1.7452896450840925 -1.7452896450840925 0.0 0.0 0.5 17114.369583548578 72.33436435693685 0.22494676274019246 1556.4187198240195 0.0 0.2861214229419567 
105 2.1310127316975804 -2.1310127316975804 0.0 0.0 0.5 27782.2546330369 101.03551413745012 0.2229310620134397 1375.1727712490374 0.0 0.2949045355953779 
106 2.187071547247912 -2.187071547247912 0.0 0.0 0.5 20525.625408705935 96.25558627674604 0.23139686409372043 1454.5550638584023 0.0 0.29068426704861683 
107 1.6498754243592808 -1.6498754243592808 0.0 0.0 0.5 15465.003450213857 81.53344679853608 0.24131450875451665 1479.6573819625028 0.0 0.28580294495852687 
108 1.0862247716224127 -1.0862247716224127 0.0 0.0 0.5 48259.88230683593 99.10052101213617 0.2081213134226914 1379.1006977135255 0.0 0.29337677999433015 
109 2.168989924439895 -2.168989924439895 0.0 0.0 0.5 60983.40727821509 115.57207438868289 0.21015981765611513 1271.4006997685913 0.0 0.2940459001555352 
110 2.124905173363792 -2.124905173363792 0.0 0.0 0.5 35790.79952156594 47.22712407281654 0.2224071834510887 1549.8650785962311 0.0 0.2831696211115359 
111 1.8351086697643213 -1.8351086697643213 0.0 0.0 0.5 36904.1641629024 128.05594700699262 0.22256200446247293 1397.4256859646975 0.0 0.29268107116698905 
112 1.522912699743401 -1.522912699743401 0.0 0.0 0.5 29121.509160443296 122.92653059618351 0.22165179228905202 1263.185835255942 0.0 0.2981702233606412 
113 1.8621982399244603 -1.8621982399244603 0.0 0.0 0.5 43960.99843105179 107.36954203437034 0.22450193278482272 1316.2059003963666 0.0 0.2928350240735356 
114 1.7241363047879095 -1.7241363047879095 0.0 0.0 0.5 34987.26507891776 122.59886680375523 0.23575122901344966 1371.0620432000323 0.0 0.2906771142712805 
115 1.1257440768787363 -1.1257440768787363 0.0 0.0 0.5 39808.57669243394 122.76616845234071 0.21918326870061655 1299.1729253439914 0.0 0.2962097408409364 
116 1.9589913378240997 -1.9589913378240997 0.0 0.0 0.5 42507.679154653575 98.88708836944721 0.22848960991084158 1445.0054632108156 0.0 0.2870163913484422 
117 2.0082797461513087 -2.0082797461513087 0.0 0.0 0.5 22853.146762823762 88.51803894439314 0.21220811099705847 1487.9525874253854 0.0 0.29040604744685095 
118 2.287079328549659 -2.287079328549659 0.0 0.0 0.5 26703.37892248923 106.0842131348747 0.2254911896379478 1384.1236671854504 0.0 0.29315714940048904 
119 2.1886113474005198 -2.1886113474005198 0.0 0.0 0.5 39266.09265767566 144.79749039019998 0.2244208657824485 1256.6004191485308 0.0 0.2970892752949842 
120 1.731104352965447 -1.731104352965447 0.0 0.0 0.5 17217.1736009257 90.35580536301275 0.22883058966271197 1354.530139257957 0.0 0.29485184254333235 
121 1.8051394392145441 -1.8051394392145441 0.0 0.0 0.5 26976.850384397345 117.94090894548852 0.2238599803418797 1355.664812659253 0.0 0.29378465864954034 
122 2.29108428618954 -2.29108428618954 0.0 0.0 0.5 17056.300648646546 112.24411757683275 0.24890138826840547 1390.3739028557522 0.0 0.28877946870139887 
123 1.9135457415018087 -1.9135457415018087 0.0 0.0 0.5 29798.056881241326 100.62671252641532 0.2283916688031729 1371.0805640375759 0.0 0.2923386635713951 
124 1.9058168940215925 -1.9058168940215925 0.0 0.0 0.5 37678.323472714284 111.6358686403962 0.2250338817243398 1481.3137865989336 0.0 0.288701499293403 
125 1.4117605072079735 -1.4117605072079735 0.0 0.0 0.5 15325.052516982669 110.11791190596712 0.23257617313411377 1406.459014912974 0.0 0.2926244258197828 
126 2.5557831662850616 -2.5557831662850616 0.0 0.0 0.5 27859.638495427836 85.00697973249413 0.22727032212010612 1421.7275322308644 0.0 0.29030871968585 
127 1.5948001931934268 -1.5948001931934268 0.0 0.0 0.5 25960.498043214237 102.34575005576686 0.2341881526230988 1396.229473193233 0.0 0.28888426874938167 
128 1.7367059019634115 -1.7367059019634115 0.0 0.0 0.5 65395.053048174326 113.12023202636647 0.20704686468311193 1382.535898482832 0.0 0.29133727701692497 
129 2.3613046064338157 -2.3613046064338157 0.0 0.0 0.5 8159.200728301178 83.19335217220237 0.23625026675415553 1396.7353615053553 0.0 0.2930118735096127 
130 2.159124093090485 -2.159124093090485 0.0 0.0 0.5 30476.049421195283 87.60193073865575 0.2164388970861969 1450.2737889985597 0.0 0.2900328127678425 
131 2.4250966873020765 -2.4250966873020765 0.0 0.0 0.5 22888.113165204977 114.28918825928321 0.22262910647420783 1441.0543222656524 0.0 0.29188921897792885 
132 1.7556787419498947 -1.7556787419498947 0.0 0.0 0.5 9872.45463544931 104.7886007107033 0.23875065896384057 1567.5857169885983 0.0 0.2876449385592751 
133 1.8936769803701865 -1.8936769803701865 0.0 0.0 0.5 32232.51389617812 105.99220380695134 0.23315787875822888 1384.527869827505 0.0 0.28995190118978853 
134 2.23714934084855 -2.23714934084855 0.0 0.0 0.5 1413.9938852190162 87.29626439838397 0.2418351167806795 1496.7560241792646 0.0 0.29172694521472237 
135 2.379478008957624 -2.379478008957624 0.0 0.0 0.5 33285.702949162966 104.6952058308349 0.2189823829500256 1407.6681059504092 0.0 0.2909944752814879 
136 1.9093924526926087 -1.9093924526926087 0.0 0.0 0.5 34218.41623173721 125.2815698210432 0.23232995044698948 1332.3680567085817 0.0 0.29199638035035186 
137 2.2328312024359334 -2.2328312024359334 0.0 0.0 0.5 37923.75662433908 118.80750769729725 0.22227234231408036 1350.328504507928 0.0 0.2935941113642824 
138 2.5100021414873517 -2.5100021414873517 0.0 0.0 0.5 27375.954675688772 87.97442286592369 0.21974618788187028 1455.7047520302542 0.0 0.2904550660299189 
139 1.7660463283090777 -1.7660463283090777 0.0 0.0 0.5 23101.532263115958 91.1332277511951 0.22977040914540522 1526.6982199629376 0.0 0.2882917402844157 
140 1.714489205683151 -1.714489205683151 0.0 0.0 0.5 26879.874078320296 105.35230455446727 0.23489711708601593 1427.1874301734981 0.0 0.28759851612170456 
141 2.3272039917833007 -2.3272039917833007 0.0 0.0 0.5 30214.48564283975 94.3306594771972 0.2170574333925347 1417.3390601385745 0.0 0.291255758199983 
142 2.070947759458234 -2.070947759458234 0.0 0.0 0.5 32786.16860342359 94.96985429577819 0.21885946158091096 1474.180268696679 0.0 0.28965525655760493 
143 2.1605156636605027 -2.1605156636605027 0.0 0.0 0.5 16284.396171089986 79.56696313920932 0.22388080769241006 1380.4807886523404 0.0 0.29353128089135583 
144 1.5829226763637985 -1.5829226763637985 0.0 0.0 0.5 15752.674513072261 122.34480316160625 0.24070264343059192 1425.4174675983386 0.0 0.29121229146945987 
145 2.2145876674356817 -2.2145876674356817 0.0 0.0 0.5 35840.82976955393 73.84723673695967 0.21571200049084374 1348.756121660263 0.0 0.2923385883096899 
146 1.917954001768748 -1.917954001768748 0.0 0.0 0.5 47125.48643715728 114.14261584644332 0.2291972170626363 1308.3377516255612 0.0 0.2917005506388426 
