idx chrg_Mg chrg_O p_MgMg_a p_MgMg_c p_MgMg_rho p_OO_a p_OO_c p_OO_rho p_MgO_a p_MgO_c p_MgO_rho 
1823 2.0425239415483043 -2.0425239415483043 0.0 0.0 0.5 14866.580724739219 95.86525349015045 0.21977475670709765 1228.3853300261517 0.0 0.29796279641891665 
1824 1.8553300958494099 -1.8553300958494099 0.0 0.0 0.5 27242.826883979884 43.12025379632051 0.1870214121814497 1529.7049737505733 0.0 0.2873273893473354 
1825 1.8546201523901655 -1.8546201523901655 0.0 0.0 0.5 17749.64532513631 67.85478560776882 0.2508528694393618 1349.1828348938452 0.0 0.2887048408939631 
1826 1.9505901244015067 -1.9505901244015067 0.0 0.0 0.5 27656.21994222155 77.53931058273207 0.22978741204065284 1311.3016328400308 0.0 0.2924397421952301 
1827 1.7742607246685556 -1.7742607246685556 0.0 0.0 0.5 20353.7037156723 76.501866844002 0.20175077893907092 1393.555350636468 0.0 0.29562102494857206 
1828 1.779022812690671 -1.779022812690671 0.0 0.0 0.5 12569.50582466463 82.96254987707692 0.09896101596177338 1360.8339662933759 0.0 0.29679848305964435 
1829 1.9453567851039735 -1.9453567851039735 0.0 0.0 0.5 10209.76444121624 78.80693993137066 0.23920337230272815 1354.3218351164146 0.0 0.29464004426818324 
1830 2.307393279695378 -2.307393279695378 0.0 0.0 0.5 45082.28273571374 75.3383201732519 0.19941813006953546 1285.6149215896123 0.0 0.2946920667565752 
1831 2.081292022014326 -2.081292022014326 0.0 0.0 0.5 15078.899005658 63.715921105595825 0.21094864973398061 1289.2357302655087 0.0 0.29832213913266387 
1832 2.302779745666818 -2.302779745666818 0.0 0.0 0.5 16627.385386440023 87.36656070720541 0.25925440065423067 1397.91639947694 0.0 0.28964323332212333 
1833 2.177793854769512 -2.177793854769512 0.0 0.0 0.5 17138.127322473643 92.4494865200412 0.2346155085537589 1350.5177392225553 0.0 0.29195245021726 
1834 1.768163498286409 -1.768163498286409 0.0 0.0 0.5 11428.011432163034 61.27156486051967 0.23234383474967846 1387.4460296630944 0.0 0.2904948311781309 
1835 2.297231318561058 -2.297231318561058 0.0 0.0 0.5 26130.60250105489 91.68440470690607 0.23742177962499703 1297.357480697379 0.0 0.2941201787156287 
1836 2.1720348268423786 -2.1720348268423786 0.0 0.0 0.5 22496.743637960906 74.5408205478222 0.2218488185968351 1419.8570552339054 0.0 0.2911920359834992 
1837 2.133929999174489 -2.133929999174489 0.0 0.0 0.5 7922.356069957787 90.61443713051662 0.23558495055403522 1363.6917106649025 0.0 0.29538114374040414 
1838 1.7370297429189154 -1.7370297429189154 0.0 0.0 0.5 19700.474306358254 93.46527044114671 0.24863303417486568 1308.877406399158 0.0 0.29505198125187393 
1839 2.1056659821134307 -2.1056659821134307 0.0 0.0 0.5 18939.116920931396 114.50134791766847 0.2594718331553545 1280.4259509887643 0.0 0.2926063744655779 
1840 1.4457056133517003 -1.4457056133517003 0.0 0.0 0.5 14375.114476191517 60.20804056945978 0.23339823663052214 1341.198205883795 0.0 0.2934813787268163 
1841 2.157767163768823 -2.157767163768823 0.0 0.0 0.5 27265.7924898782 62.29119089428202 0.18648658025321316 1415.1007243403742 0.0 0.2907993533161207 
1842 1.793701239591754 -1.793701239591754 0.0 0.0 0.5 12733.943836445496 92.90412197885283 0.23038118446371553 1188.0984384497465 0.0 0.29916696758528594 
1843 1.9866513519534765 -1.9866513519534765 0.0 0.0 0.5 26519.943982483434 87.7495137289406 0.2327926357281775 1308.1117440992932 0.0 0.2948421048216693 
1844 1.9991620582212768 -1.9991620582212768 0.0 0.0 0.5 10544.743718900208 69.42063893723218 0.22745290498291057 1344.5746833331139 0.0 0.29437692914112773 
1845 1.5231484641575985 -1.5231484641575985 0.0 0.0 0.5 -1270.0793145108387 53.634832238772994 0.25262761929945354 1440.7883701897106 0.0 0.2899447352356897 
1846 2.225278638602654 -2.225278638602654 0.0 0.0 0.5 18190.48560333191 88.72763693315093 0.2509577790239957 1257.4156184979242 0.0 0.295769893399776 
1847 1.6954180292184091 -1.6954180292184091 0.0 0.0 0.5 13360.551307295096 74.51621331726525 0.22768863039403361 1346.5366923297674 0.0 0.29176713066189774 
1848 1.8866534811043287 -1.8866534811043287 0.0 0.0 0.5 15297.0179763694 82.33574646933675 0.2422355100570046 1328.1199185790915 0.0 0.2939815216504656 
1849 1.5463457699670706 -1.5463457699670706 0.0 0.0 0.5 23924.311038699758 99.45326996091802 0.25713325659084696 1198.2579414557424 0.0 0.2961758291185084 
1850 1.5022495515608154 -1.5022495515608154 0.0 0.0 0.5 4019.0936529468845 62.78999304076105 0.2197596071267643 1348.860443941751 0.0 0.2939335748939942 
1851 1.5857395416394997 -1.5857395416394997 0.0 0.0 0.5 17785.89218048259 72.96347833224084 0.2091536891817842 1405.001233774955 0.0 0.2932128666305352 
1852 2.128112601708349 -2.128112601708349 0.0 0.0 0.5 13847.057318770516 74.27905093908834 0.22620304968852142 1400.1017970188764 0.0 0.2949090564019973 
1853 1.5342414416087613 -1.5342414416087613 0.0 0.0 0.5 9886.789377411882 72.02042362613038 0.24587606676438695 1403.997506175976 0.0 0.29227260847178926 
1854 1.8024911603785572 -1.8024911603785572 0.0 0.0 0.5 11725.224013598789 79.10808804238235 0.2365212173311557 1293.6370860324155 0.0 0.292117660905051 
1855 1.8034964512735943 -1.8034964512735943 0.0 0.0 0.5 25422.062778310992 35.60122764072159 0.18879989557884722 1466.9185406816734 0.0 0.2896389995817967 
1856 1.8677770639409303 -1.8677770639409303 0.0 0.0 0.5 23510.275751520363 69.31557146135339 0.20803817080835693 1349.4925503495947 0.0 0.29341014644195995 
1857 1.5653751943973293 -1.5653751943973293 0.0 0.0 0.5 45233.3526393304 66.69395801494409 0.21492200698934466 1269.1670120334602 0.0 0.297921935696384 
1858 1.885118769418228 -1.885118769418228 0.0 0.0 0.5 21929.696676102074 110.48057911531663 0.23167446265388308 1268.5618409277158 0.0 0.29255966400008876 
1859 1.3676265028332084 -1.3676265028332084 0.0 0.0 0.5 29175.396273407816 82.61771067214625 0.20611299138406802 1291.4773183679 0.0 0.2976643672078946 
1860 1.5748950692043815 -1.5748950692043815 0.0 0.0 0.5 13121.842894622358 55.29707620748089 0.2486055030108879 1413.5798950364624 0.0 0.29083846288727905 
1861 1.9322523311271451 -1.9322523311271451 0.0 0.0 0.5 7895.988502730439 72.27840053050562 0.27250837108687415 1255.440156865634 0.0 0.2920552490232612 
1862 1.9026392018126954 -1.9026392018126954 0.0 0.0 0.5 18156.419512187593 96.80455006364676 0.23693745396368338 1279.3547299880968 0.0 0.2966476218289748 
1863 1.752266026058964 -1.752266026058964 0.0 0.0 0.5 36609.45341448101 35.48588331549416 0.19152703395196785 1240.9234103842302 0.0 0.29814449044200747 
1864 2.1135319964814614 -2.1135319964814614 0.0 0.0 0.5 2887.368522270477 78.20600000097623 0.23745473400610145 1335.2822502329489 0.0 0.2954895377378582 
1865 1.7747926184137992 -1.7747926184137992 0.0 0.0 0.5 4714.630285540643 42.62863786694766 0.1570418479885518 1416.3366260931741 0.0 0.2904628241116871 
1866 1.9282825549251006 -1.9282825549251006 0.0 0.0 0.5 15835.927236108564 87.84668410699712 0.20788198958915324 1396.055385758099 0.0 0.2954504228742392 
1867 1.5553023251565548 -1.5553023251565548 0.0 0.0 0.5 13628.86551994848 93.78512222259204 0.237106190819568 1231.5653991820923 0.0 0.29547095261164913 
1868 1.6752715425125213 -1.6752715425125213 0.0 0.0 0.5 27457.760769967168 83.2586386363666 0.2356287453772447 1294.977435078495 0.0 0.29081955265006637 
1869 2.2440877865300535 -2.2440877865300535 0.0 0.0 0.5 9700.54037278565 55.871558392343 0.24745948146688718 1470.7724173390864 0.0 0.2846318383980237 
1870 1.9861904078577421 -1.9861904078577421 0.0 0.0 0.5 25857.29571640504 79.13447327866928 0.21697672504035598 1397.2000780679193 0.0 0.2909939483243178 
1871 1.8653950985367622 -1.8653950985367622 0.0 0.0 0.5 19917.83486750087 73.36231311142771 0.22612410781300082 1367.2333669224313 0.0 0.29307363982744605 
1872 1.7202146991269969 -1.7202146991269969 0.0 0.0 0.5 13400.757238907314 105.3609378936145 0.27376836367706053 1255.023724191425 0.0 0.294482951437714 
1873 2.0653811400714255 -2.0653811400714255 0.0 0.0 0.5 36787.410671832266 84.69172503824593 0.2149234963651724 1328.9036689707348 0.0 0.2937432305987626 
1874 2.1901391365458 -2.1901391365458 0.0 0.0 0.5 9785.078891147781 66.7716183086732 0.2263699087968068 1451.6640854583372 0.0 0.29024435264247106 
1875 2.5027014262880716 -2.5027014262880716 0.0 0.0 0.5 20141.17059701818 82.82270629027818 0.22098878067407926 1323.9080593247177 0.0 0.2922725648392602 
1876 2.1223382869562895 -2.1223382869562895 0.0 0.0 0.5 11706.865406189008 76.04698027837175 0.22362589592237506 1463.8591955030352 0.0 0.29016912703597375 
1877 1.9205544368738716 -1.9205544368738716 0.0 0.0 0.5 14373.680178284634 78.16244884640881 0.20087026058496277 1388.1687703548369 0.0 0.2942897402289443 
1878 1.6304781890345161 -1.6304781890345161 0.0 0.0 0.5 14351.83167783162 80.04828399919484 0.24273965878644815 1279.4344121325307 0.0 0.29854942987133176 
1879 2.579830126843921 -2.579830126843921 0.0 0.0 0.5 26289.621614310385 105.28311246799518 0.260984951008818 1370.0918903243473 0.0 0.2912750086350871 
1880 1.8819575352455524 -1.8819575352455524 0.0 0.0 0.5 8585.161236429425 54.3332114353691 0.2302397047802803 1400.1276994358525 0.0 0.2914539735617703 
1881 2.0948131715645295 -2.0948131715645295 0.0 0.0 0.5 10416.875907504793 71.542091160004 0.25336012349204123 1444.512032096365 0.0 0.2838441002006168 
1882 2.24947396105373 -2.24947396105373 0.0 0.0 0.5 37808.12918627939 86.30297955252706 0.2257126951614997 1248.4694011442307 0.0 0.29505345218930523 
1883 1.6771619727077773 -1.6771619727077773 0.0 0.0 0.5 25405.486091477367 73.12545782100864 0.20102575570151332 1380.8747804323987 0.0 0.29281529897981395 
1884 1.9677196995446704 -1.9677196995446704 0.0 0.0 0.5 22448.01652713743 76.67292542147739 0.19110023001255852 1373.8071301614204 0.0 0.2954267930574823 
1885 1.7048639885225958 -1.7048639885225958 0.0 0.0 0.5 25869.645041216063 99.34921522585607 0.24465082199041135 1225.0925229794827 0.0 0.29405342127982087 
1886 1.8907546276291574 -1.8907546276291574 0.0 0.0 0.5 17110.567814455 56.70789510167978 0.18014540980589155 1383.5956698504071 0.0 0.2964357189635489 
1887 1.8366799651619439 -1.8366799651619439 0.0 0.0 0.5 31304.775825929864 91.59664298976284 0.252616599880133 1190.352016995023 0.0 0.2954146842029683 
1888 1.9496815761448227 -1.9496815761448227 0.0 0.0 0.5 21598.12915783989 65.61187423077263 0.21180177210007667 1344.070950247381 0.0 0.2910565974034656 
1889 1.6080222969813653 -1.6080222969813653 0.0 0.0 0.5 16989.808656357385 74.317137498317 0.2146224688514097 1420.041394608735 0.0 0.29264258531424625 
1890 1.5159017433074398 -1.5159017433074398 0.0 0.0 0.5 10535.836787622451 80.88826217709672 0.22722159027943917 1402.5622294905363 0.0 0.29093689483814583 
1891 1.7385161815750023 -1.7385161815750023 0.0 0.0 0.5 14588.247244956783 89.67415724882883 0.25352122848666725 1396.941394542153 0.0 0.2904959223928334 
1892 1.611399273390687 -1.611399273390687 0.0 0.0 0.5 25467.853603361604 76.62486177816515 0.21390701694748637 1332.466267179232 0.0 0.29572478156029447 
1893 1.9808899630579695 -1.9808899630579695 0.0 0.0 0.5 15595.498336612904 88.30353933696718 0.25577087566159895 1341.094220727005 0.0 0.29197536096873994 
1894 1.7599775870056766 -1.7599775870056766 0.0 0.0 0.5 8430.85062974708 51.14731173566428 0.22121826549791843 1328.9330086427374 0.0 0.2944697207927133 
1895 1.2505384872099103 -1.2505384872099103 0.0 0.0 0.5 16561.115987240715 107.08745865429671 0.21829680754064978 1371.1229587072105 0.0 0.2955802002324496 
1896 1.7002068315035253 -1.7002068315035253 0.0 0.0 0.5 41067.050888277816 52.59070739863922 0.2419436209290113 1215.3688042383221 0.0 0.29813868395609067 
1897 1.7858291360747467 -1.7858291360747467 0.0 0.0 0.5 30549.358707825966 59.2863292671714 0.16203010539519672 1392.2940286481007 0.0 0.29342269565424994 
1898 1.4688108934345996 -1.4688108934345996 0.0 0.0 0.5 19237.84097347428 106.65977796461087 0.24945379787786867 1372.813777930305 0.0 0.2927672483446884 
1899 1.8017637865430158 -1.8017637865430158 0.0 0.0 0.5 42696.02718152981 74.2458015167988 0.17284095012708667 1332.2301767204556 0.0 0.29692595462093474 
1900 2.0676108942264273 -2.0676108942264273 0.0 0.0 0.5 42489.27931797831 91.53576631652764 0.23475185078558877 1355.3121642682727 0.0 0.2905162582725219 
1901 1.9369278676514585 -1.9369278676514585 0.0 0.0 0.5 17619.5062794339 88.76465183015 0.22080086080857375 1240.461061821463 0.0 0.2993488742618301 
1902 1.9227983915372209 -1.9227983915372209 0.0 0.0 0.5 6685.685405857212 66.5746161741846 0.22977972058158308 1402.440871310811 0.0 0.28937943025544793 
1903 1.885054990828972 -1.885054990828972 0.0 0.0 0.5 16620.007511841533 90.04562144304413 0.2225843280982818 1286.2047629263693 0.0 0.2983287515681631 
1904 1.7724023018842017 -1.7724023018842017 0.0 0.0 0.5 31558.971198740568 90.39737343980386 0.191891230608777 1344.9842596612573 0.0 0.29672887418300037 
1905 1.7239007140658071 -1.7239007140658071 0.0 0.0 0.5 2011.1991270002513 79.97523165490888 0.2564608428329778 1453.8992503164668 0.0 0.28941718633147673 
1906 1.7532365431229309 -1.7532365431229309 0.0 0.0 0.5 15901.899342383567 96.89545793555385 0.23501651986641028 1339.2067686904827 0.0 0.29543856792060363 
1907 2.422024213309686 -2.422024213309686 0.0 0.0 0.5 24730.014361184123 63.67261971551364 0.2598664089265099 1307.9668088445446 0.0 0.2885715489630924 
1908 1.8979541332561738 -1.8979541332561738 0.0 0.0 0.5 25001.860542223305 85.68331839791456 0.23600005981754396 1329.2052554402007 0.0 0.29276865719025114 
1909 1.9836112114754298 -1.9836112114754298 0.0 0.0 0.5 21849.997524797218 74.13425729178391 0.21382257342497926 1286.0315160752705 0.0 0.2946359641520505 
1910 2.0059571819381796 -2.0059571819381796 0.0 0.0 0.5 30706.779969282583 81.11391215588849 0.2330088063021854 1374.0340116722746 0.0 0.29092323128484643 
1911 1.691969119876956 -1.691969119876956 0.0 0.0 0.5 19277.141497000597 78.94145754705698 0.20971194050420228 1459.0431006482968 0.0 0.29148301194752885 
1912 2.13180646499847 -2.13180646499847 0.0 0.0 0.5 19346.90660077323 71.7965570997964 0.22303925389557505 1356.6060578073786 0.0 0.29263607317973084 
1913 1.6229923511729591 -1.6229923511729591 0.0 0.0 0.5 9111.949955674247 89.24465139950597 0.2092110505232367 1406.701667901351 0.0 0.29348378064063796 
1914 2.440023648977546 -2.440023648977546 0.0 0.0 0.5 35842.582616124426 95.59062340743786 0.2288041162745062 1310.0579599102875 0.0 0.2949860947195519 
1915 2.1691275285411065 -2.1691275285411065 0.0 0.0 0.5 6123.0443039785905 61.652729656631514 0.17664742330421046 1495.2546009141183 0.0 0.2909432028833748 
1916 1.8089711619026416 -1.8089711619026416 0.0 0.0 0.5 7377.827071620844 52.3336590233897 0.23846992907069536 1379.7635571098094 0.0 0.29068021062153243 
1917 2.1039343391058027 -2.1039343391058027 0.0 0.0 0.5 13927.515170830346 74.57121250252847 0.08419603888031464 1429.4728334029126 0.0 0.29296982890537343 
1918 2.1297627658020217 -2.1297627658020217 0.0 0.0 0.5 21034.360102858398 55.96545330251222 0.2354334055094068 1332.225625842477 0.0 0.29106705561585744 
1919 1.8680407449503642 -1.8680407449503642 0.0 0.0 0.5 4414.527819826557 74.25234156266212 0.24906581537469674 1355.8071130275227 0.0 0.2924397746685915 
1920 2.3736611174612183 -2.3736611174612183 0.0 0.0 0.5 28718.344301410783 81.49014298733202 0.21022162570755676 1388.438581030067 0.0 0.2936511894292838 
1921 2.1174355599872 -2.1174355599872 0.0 0.0 0.5 13975.673586095596 65.7503324338606 0.2454828389567939 1325.9550218099253 0.0 0.29198498964556063 
1922 2.1973906891975314 -2.1973906891975314 0.0 0.0 0.5 22895.916991850627 75.35949751139617 0.20270621377055012 1280.7851249619998 0.0 0.2970289102781091 
1923 1.726652951093622 -1.726652951093622 0.0 0.0 0.5 40575.46447548656 42.06378992082945 0.19892236878257868 1311.4944432501723 0.0 0.2968866224403337 
1924 1.9337368009387303 -1.9337368009387303 0.0 0.0 0.5 11840.46180352664 73.66216170509688 0.22323601648308997 1235.804774279405 0.0 0.296738794789923 
1925 1.998302631838457 -1.998302631838457 0.0 0.0 0.5 19801.444516383013 78.91858787048075 0.2123690306855202 1230.6400813611112 0.0 0.2979009927319685 
1926 2.605443725354587 -2.605443725354587 0.0 0.0 0.5 15996.844201665426 89.88256463703456 0.23714145930573927 1235.2775700210752 0.0 0.29508917322803996 
1927 1.6376235293787753 -1.6376235293787753 0.0 0.0 0.5 24264.487573236584 82.00185014478656 0.24155175083780833 1138.8808594000475 0.0 0.297361741307973 
1928 1.650744864550593 -1.650744864550593 0.0 0.0 0.5 21016.29884442389 118.07192124432261 0.25427184989700174 1398.4619654707574 0.0 0.29418176825314757 
1929 1.5852480203493595 -1.5852480203493595 0.0 0.0 0.5 14603.768456074478 38.58216439059868 0.1699160660641971 1360.10333981182 0.0 0.29545746867208317 
1930 2.2444903417947977 -2.2444903417947977 0.0 0.0 0.5 30363.92572783362 56.71109618972616 0.2345235733386935 1369.5663742129386 0.0 0.29007630167166465 
1931 1.7491913806455883 -1.7491913806455883 0.0 0.0 0.5 35508.57337903678 109.02477149263824 0.24183112360570191 1216.8622607116195 0.0 0.29395250818273017 
1932 2.105547038475993 -2.105547038475993 0.0 0.0 0.5 6867.621433022996 84.5246090493774 0.2662755318923255 1393.6676838270719 0.0 0.29297110029768053 
1933 1.6908144460169445 -1.6908144460169445 0.0 0.0 0.5 2611.1849037113934 81.48748118398463 0.24384223577346578 1406.9273015548868 0.0 0.2903365679004654 
1934 2.184345438940753 -2.184345438940753 0.0 0.0 0.5 11339.655484852381 107.14822135386791 0.23853441166556205 1395.1554633141013 0.0 0.2937428722760861 
1935 1.8366996679283152 -1.8366996679283152 0.0 0.0 0.5 5486.838954788277 93.17980525239093 0.25225482513516706 1348.1286322241053 0.0 0.29594585503280657 
1936 1.906698098317553 -1.906698098317553 0.0 0.0 0.5 4935.293962735973 78.59174502610242 0.2583100528248717 1409.4655419088185 0.0 0.2914287199024049 
1937 2.0820835584808677 -2.0820835584808677 0.0 0.0 0.5 13582.075724586974 73.61470667508823 0.20603366552216557 1413.5489668574505 0.0 0.29407399399228934 
1938 2.1353165495916397 -2.1353165495916397 0.0 0.0 0.5 33215.41267053041 74.83414026922411 0.2141317017354366 1421.066598333521 0.0 0.29298277016593693 
1939 1.82412275087235 -1.82412275087235 0.0 0.0 0.5 13058.319119644271 98.44263497224165 0.23645947507506884 1319.1642282773 0.0 0.2969336138374106 
1940 2.433718910063879 -2.433718910063879 0.0 0.0 0.5 9771.558142315344 60.02084623747528 0.2821715566678587 1493.8918851709113 0.0 0.2829617749732771 
1941 1.948023247503787 -1.948023247503787 0.0 0.0 0.5 34029.4261846967 69.61397381161838 0.236996513617788 1238.3755052289455 0.0 0.2939947886544975 
1942 1.761699542957583 -1.761699542957583 0.0 0.0 0.5 24759.188896113 85.81360397952895 0.207548258754583 1217.9326586821091 0.0 0.2980819302515501 
1943 1.7487227378612233 -1.7487227378612233 0.0 0.0 0.5 19405.61853979873 62.12824415589002 0.17185853289380656 1354.2283025561198 0.0 0.295028160378879 
1944 2.0581608819058568 -2.0581608819058568 0.0 0.0 0.5 16712.996085357674 90.55406254726047 0.24307667525694554 1390.5601107462999 0.0 0.2932676306871373 
1945 1.823194038882475 -1.823194038882475 0.0 0.0 0.5 33669.88494545941 60.818201840306614 0.1857952678384984 1447.763026268206 0.0 0.28997875743877155 
1946 1.7956184303609015 -1.7956184303609015 0.0 0.0 0.5 22267.96859915052 53.376116321834445 0.2077351631838118 1347.2616442294022 0.0 0.29262237181445167 
1947 1.939838673977797 -1.939838673977797 0.0 0.0 0.5 25023.594383731433 74.3721330668736 0.22570417270382495 1312.3851842707952 0.0 0.2948607743568708 
1948 2.150625310718668 -2.150625310718668 0.0 0.0 0.5 11141.205758471371 82.61266736634543 0.24069131929965393 1336.9232234518204 0.0 0.2938957703347082 
1949 1.6066335086281676 -1.6066335086281676 0.0 0.0 0.5 15904.636718349006 107.42063329847633 0.26378471877279863 1321.5862265146993 0.0 0.29391554069535897 
1950 1.6429944409777288 -1.6429944409777288 0.0 0.0 0.5 29332.265535915147 93.35200832737924 0.22921875401466882 1333.7498842053599 0.0 0.2931167512606467 
1951 2.026239951068039 -2.026239951068039 0.0 0.0 0.5 18904.847010443988 105.1208298098539 0.23178009152063295 1304.0873129418674 0.0 0.2964044450528015 
1952 1.7885208365412375 -1.7885208365412375 0.0 0.0 0.5 28364.19280379656 62.618295057791805 0.21324881599746748 1382.7743858970366 0.0 0.2883988377843197 
1953 1.9498020078365212 -1.9498020078365212 0.0 0.0 0.5 20133.177880504147 101.496209263195 0.22557522341334502 1261.2696114428397 0.0 0.2989137142205717 
1954 2.2615493316906754 -2.2615493316906754 0.0 0.0 0.5 15015.43260047201 55.66262584006984 0.18251102662668883 1460.0242718908478 0.0 0.29148762485108803 
1955 1.9605841271658073 -1.9605841271658073 0.0 0.0 0.5 3860.327943275447 83.45967260725742 0.25166903707598254 1470.3812204590256 0.0 0.2884042844122451 
1956 2.1787338877615388 -2.1787338877615388 0.0 0.0 0.5 9253.775105344104 84.49288478788324 0.23756874144764073 1459.4084201664348 0.0 0.2900272484905295 
1957 1.9971366678473315 -1.9971366678473315 0.0 0.0 0.5 12767.196283671372 67.14463635956012 0.2127527083157566 1366.263805815768 0.0 0.29571403055429085 
1958 1.8762482067838364 -1.8762482067838364 0.0 0.0 0.5 32093.63241771923 78.88963741160326 0.22757705511830467 1329.2326687990378 0.0 0.2917212702903897 
1959 1.9229804775277484 -1.9229804775277484 0.0 0.0 0.5 17651.63870545837 90.64665096812111 0.21199134951181545 1472.5038633401703 0.0 0.2911868183887212 
1960 1.7002237878891269 -1.7002237878891269 0.0 0.0 0.5 11565.104442962882 96.34404010304944 0.24013159659467959 1337.4584273964547 0.0 0.29722927753881273 
1961 1.8956102419582752 -1.8956102419582752 0.0 0.0 0.5 30470.19947194207 89.53041716446512 0.23563526039104804 1353.8740159673266 0.0 0.296850354744589 
1962 1.5029967481310333 -1.5029967481310333 0.0 0.0 0.5 18873.76236592887 101.31521567326807 0.24584820956683717 1216.9871711402707 0.0 0.2961824660334042 
1963 1.6650352706055391 -1.6650352706055391 0.0 0.0 0.5 19439.580713068397 78.63572039070576 0.22219526791299976 1371.932385291133 0.0 0.2938059681541692 
1964 2.0688923150867473 -2.0688923150867473 0.0 0.0 0.5 -3427.880234382419 85.10543264517008 0.24099171437885883 1491.2527605104785 0.0 0.28834374759075204 
1965 2.184019703175264 -2.184019703175264 0.0 0.0 0.5 13936.678633286036 62.06337936370091 0.20462555977749022 1438.1580090160467 0.0 0.2913687496270429 
1966 1.8607929208275744 -1.8607929208275744 0.0 0.0 0.5 7232.201443633068 76.10805825427683 0.2668495560413077 1309.3382744611517 0.0 0.2922103277225798 
1967 1.5227361154549206 -1.5227361154549206 0.0 0.0 0.5 14663.049089109974 100.08494844367407 0.23089264182814043 1413.8298813819474 0.0 0.29317248269328766 
1968 1.7948302484414196 -1.7948302484414196 0.0 0.0 0.5 29453.70656091319 56.988587151963344 0.1928609543707034 1302.0728920741853 0.0 0.29746203743107064 
1969 1.917570370335707 -1.917570370335707 0.0 0.0 0.5 25730.712701481203 84.31795039669701 0.20746743887056546 1337.6619577910806 0.0 0.29549893259416427 
1970 1.8573954874228733 -1.8573954874228733 0.0 0.0 0.5 14428.459524945934 102.83244724199993 0.2415975084707809 1302.1086716442305 0.0 0.29475928837323523 
1971 1.873158679014198 -1.873158679014198 0.0 0.0 0.5 6815.311782322862 89.02450829509237 0.2540949452112787 1401.620470570243 0.0 0.29430724630985466 
1972 2.341977444620331 -2.341977444620331 0.0 0.0 0.5 25776.893585997266 69.09298754163636 0.22649235950857682 1283.7039003631814 0.0 0.29313739443137565 
1973 1.949083616575142 -1.949083616575142 0.0 0.0 0.5 37243.06627473177 88.0290206106036 0.2257722277424425 1254.016328636681 0.0 0.2984150793117415 
1974 1.406670480364984 -1.406670480364984 0.0 0.0 0.5 6654.076485271455 64.16894702990741 0.19794163752082994 1432.4640668534853 0.0 0.29358325602007324 
1975 1.8861712477084687 -1.8861712477084687 0.0 0.0 0.5 7121.505954546561 81.49628321119202 0.22495563010046643 1450.8178692146505 0.0 0.29208519894579565 
1976 1.9629392683013847 -1.9629392683013847 0.0 0.0 0.5 20259.467350652016 24.654100286427287 0.1896919871522505 1400.4524209830463 0.0 0.29152912667757774 
1977 1.8279749879453322 -1.8279749879453322 0.0 0.0 0.5 33036.48983642329 86.31361617942913 0.2414915346416715 1293.51441568106 0.0 0.29834397101203713 
1978 1.8221991288183426 -1.8221991288183426 0.0 0.0 0.5 21214.416489928823 58.051558659329174 0.21929146991489762 1340.5361176072586 0.0 0.2954728632939266 
1979 1.730279777603926 -1.730279777603926 0.0 0.0 0.5 20815.128658497066 31.783797244965424 0.13105057318795033 1446.2855421998786 0.0 0.2923215922058183 
1980 1.7057310279694908 -1.7057310279694908 0.0 0.0 0.5 12819.203405827073 74.29737154040821 0.2305474274820556 1468.6718833855757 0.0 0.28888226153630775 
1981 1.6724492407540112 -1.6724492407540112 0.0 0.0 0.5 15296.009849751554 88.05958504996913 0.23950696137106564 1409.0786834589803 0.0 0.2929122781355223 
1982 1.8771199354241601 -1.8771199354241601 0.0 0.0 0.5 6171.984525010068 95.9535106716897 0.23056602377686913 1228.6165873148202 0.0 0.2973994635307184 
1983 1.5716904214678353 -1.5716904214678353 0.0 0.0 0.5 13632.37128762603 45.373316702749904 0.11789521301715401 1425.7123472174014 0.0 0.288909091841848 
1984 1.885230413380665 -1.885230413380665 0.0 0.0 0.5 7863.742586257142 105.55768393519126 0.24874207078249455 1309.1067818216022 0.0 0.29776479438958026 
1985 1.475917659151157 -1.475917659151157 0.0 0.0 0.5 1690.3392495930639 82.73287218818004 0.2285445798240803 1406.003025126183 0.0 0.2920830646072973 
1986 1.903536982871501 -1.903536982871501 0.0 0.0 0.5 28290.280975228306 62.7805879766229 0.21608266012954655 1372.9466080925417 0.0 0.2969383473672791 
1987 2.1340483216674953 -2.1340483216674953 0.0 0.0 0.5 11250.698404267201 59.31128966288966 0.23509227875908895 1395.9591288787194 0.0 0.2937199434871786 
1988 1.7471116904500583 -1.7471116904500583 0.0 0.0 0.5 13891.101149149514 79.64529790348953 0.24228706825456794 1383.5138794850018 0.0 0.29173211481632166 
1989 1.5313628532944215 -1.5313628532944215 0.0 0.0 0.5 28111.460157922902 108.26295866503817 0.22792531199342994 1296.786145637687 0.0 0.29618027031757543 
1990 2.050618084512402 -2.050618084512402 0.0 0.0 0.5 11017.515513042497 50.478690370240685 0.2154806809909083 1354.8400495766728 0.0 0.29137718003330687 
1991 1.8479066237869568 -1.8479066237869568 0.0 0.0 0.5 12319.10313553179 89.97008211769078 0.24698947541933688 1300.1688504750425 0.0 0.29222867152793275 
1992 2.2347559187792125 -2.2347559187792125 0.0 0.0 0.5 11829.511110577478 76.97600832824169 0.2685789398994535 1427.4956131208442 0.0 0.28782169405923025 
1993 1.8946900140682619 -1.8946900140682619 0.0 0.0 0.5 17914.710059565277 76.72054872311766 0.23959955408274144 1366.1382137507783 0.0 0.28914859706033735 
