chrg_Mg chrg_O p_MgMg_a p_MgMg_c p_MgMg_rho p_OO_a p_OO_c p_OO_rho p_MgO_a p_MgO_c p_MgO_rho 
21 1.2566270480347974 -1.2566270480347974 0 0 0.5 -4888.003945472124 90.44820653171348 0.276574756396484 1153.2479768627663 -2.6672508691553203 0.30774660197828746 
22 1.7865339986608582 -1.7865339986608582 0 0 0.5 13614.952663262415 48.8255914699597 0.2301573394934097 1254.6393576518801 -2.8000534639228665 0.29189365522167626 
23 2.0704110838894274 -2.0704110838894274 0 0 0.5 7680.139812845586 62.89542910984784 0.22174439192285492 1173.7961643215808 3.1215932426126636 0.2997657355839865 
24 2.1899579706016663 -2.1899579706016663 0 0 0.5 15013.037552969305 77.7218825053906 0.16552629868284124 1159.6017060496501 8.735898702416122 0.3097141173792245 
25 2.0716365178958234 -2.0716365178958234 0 0 0.5 4121.6575319293825 38.533756868224614 0.26237864210178996 1196.3165152623324 -3.0322812923440092 0.2988180681093122 
26 2.1077954810666824 -2.1077954810666824 0 0 0.5 10065.031735938639 39.21715688098134 0.23855747116394327 1114.6702702986645 5.678502564604227 0.30363570137572976 
27 1.7084731751887516 -1.7084731751887516 0 0 0.5 6574.335589367998 65.87369359440373 0.23816312009692475 1269.0646142829007 13.027518318024537 0.3037239551705692 
28 1.5739032768752985 -1.5739032768752985 0 0 0.5 -7801.726068775362 51.41979333864208 0.29718831625327635 1351.2274794265943 20.726626388799033 0.3012722115950421 
29 1.820784273019147 -1.820784273019147 0 0 0.5 16410.711449064398 35.87312946432381 0.2225044382542193 1188.7741843886877 8.146589270169125 0.29957652363634857 
30 1.7266398545766874 -1.7266398545766874 0 0 0.5 14631.86450899113 61.58990532539591 0.24565747135565513 1291.6174424172432 3.088489133643909 0.29502596833488653 
31 1.9836932433614705 -1.9836932433614705 0 0 0.5 -400.9001350153917 11.93738118584186 0.22375713321950194 1280.694007316218 9.044384262818074 0.30020879204497625 
32 1.8076212586891014 -1.8076212586891014 0 0 0.5 13455.50420145881 48.55723641009904 0.14878175097217705 1167.0070178303115 -0.3308201717458168 0.30142454965641396 
33 1.8246997724384575 -1.8246997724384575 0 0 0.5 19027.621488673743 55.69051948662005 0.20481233165532223 1151.4907012873098 13.097952226282851 0.3077287960344146 
34 1.9048698223076808 -1.9048698223076808 0 0 0.5 22719.66563623796 52.537708703014516 0.09238275168661839 1206.3504438228083 4.180293798754638 0.3041780868155921 
35 1.6039649795020077 -1.6039649795020077 0 0 0.5 6809.133135320583 31.938832845640334 0.25559145926647875 1240.7378447613714 12.421383505531 0.29875727961827836 
36 2.150007020647224 -2.150007020647224 0 0 0.5 17028.57948051599 63.67102345899124 0.2128733005298106 1256.4212674464022 2.442411417204158 0.2985783455201722 
37 1.8445021602698037 -1.8445021602698037 0 0 0.5 16247.939468167593 37.41918790086435 0.22959502385798372 1196.5151600313193 1.4165471322892103 0.30031203036131465 
38 1.9964622110035877 -1.9964622110035877 0 0 0.5 16604.741076433864 53.21324631974092 0.23470569110330353 1259.447472083433 -0.4169122393991713 0.2933341978281408 
39 2.2174455517433076 -2.2174455517433076 0 0 0.5 13371.298541109438 49.35292203636354 0.22965329457231165 1017.6952980681402 3.3949974153553573 0.3112324567788324 
40 2.0718632086654885 -2.0718632086654885 0 0 0.5 14982.078803884313 57.569517159537895 0.20647136194702131 970.5961872130632 -6.555560450081007 0.3092410466330546 
41 1.8018334918496108 -1.8018334918496108 0 0 0.5 12598.287594872645 64.99604548778272 0.2219359152092655 1287.6611020994949 6.353783713428562 0.2997786238301915 
42 1.6114332197255312 -1.6114332197255312 0 0 0.5 8401.812566510738 56.03293170883137 0.2882706363115805 1205.8723949362372 15.028035911376072 0.3022873008658281 
43 2.005577120378529 -2.005577120378529 0 0 0.5 11633.392775761684 52.78927360182202 0.22480162079498883 1229.4437214021762 3.935884389481939 0.30027506365315604 
44 1.8621022748588312 -1.8621022748588312 0 0 0.5 -941.9894501524764 42.28154391575055 0.28581679953706457 1079.5582982373999 5.9380921679765235 0.30772724779885613 
45 1.9899968459029578 -1.9899968459029578 0 0 0.5 5067.26708724053 55.8021347165957 0.22516135005079088 1054.7158930586165 6.465922651019481 0.31141028657768693 
46 1.851256847957842 -1.851256847957842 0 0 0.5 23052.90967461367 70.3760525465565 0.15034106097888883 1401.4070564654241 13.023315287736294 0.3004385349786185 
47 1.73873511609314 -1.73873511609314 0 0 0.5 3614.768288409464 54.663705625752115 0.2954653689761687 1142.0298745220596 5.089549033409806 0.3026367709127602 
48 1.4247802566163965 -1.4247802566163965 0 0 0.5 -6957.738936952338 62.197742223488476 0.3422812217255091 1188.8769766554317 -0.3264023352578582 0.3001722194990357 
49 1.7492515790557916 -1.7492515790557916 0 0 0.5 344.8593868788362 41.37547804538006 0.26083928158364866 1211.0782416017396 7.234204342551922 0.30054397533870547 
50 2.151506639608476 -2.151506639608476 0 0 0.5 -1146.569939859577 61.207768312854014 0.2970515425900688 1175.965443496562 -1.1726916205325457 0.29729183019371735 
51 1.410598720539161 -1.410598720539161 0 0 0.5 1454.5488932846256 63.5845726280028 0.15322219045901309 1194.4963245314018 3.008234372707233 0.30536694465788033 
52 2.0915640238436635 -2.0915640238436635 0 0 0.5 20880.317863969754 42.36951391778067 0.22735743139930564 1251.3395371532195 5.738163350935632 0.2940918887250199 
53 2.0295829343105756 -2.0295829343105756 0 0 0.5 16365.07875423485 69.22753427028265 0.255223773011738 1215.5993749510355 0.2860046731527328 0.29622826019905923 
54 1.5539079791915176 -1.5539079791915176 0 0 0.5 14266.719097993226 81.51755925642529 0.23697403660869135 949.742611491726 -2.784374881895584 0.3124802719977141 
55 2.1133645143033166 -2.1133645143033166 0 0 0.5 16690.161693117312 35.11288636963318 0.22012850908802908 1136.2891384069783 13.168913643331546 0.30580413998293793 
56 1.6767228136177816 -1.6767228136177816 0 0 0.5 19101.782823767564 21.909334874459987 0.17318574619777205 1279.8940769506346 16.390588353348313 0.3023563057841282 
57 1.822227528231818 -1.822227528231818 0 0 0.5 -1479.1824992115744 33.63649013912408 0.2606084032391877 1176.2127684271154 -1.2290169741452628 0.29957539953601325 
58 1.7687676899623872 -1.7687676899623872 0 0 0.5 9795.199275654704 52.1245958150247 0.25321490322172613 1259.60324268757 11.732945781058294 0.2997308465975629 
59 2.028144761257601 -2.028144761257601 0 0 0.5 11705.013559177843 60.39341097682847 0.17703533998410298 1236.2005421965152 -2.391880569862226 0.29803672444514673 
60 1.7638002587140689 -1.7638002587140689 0 0 0.5 9614.68733507893 76.99356968788598 0.2786513098588411 1318.952748527676 6.8172922483140255 0.2948314515336227 
61 1.6208306664893892 -1.6208306664893892 0 0 0.5 30722.78460975285 44.94016973347422 0.21965573904011698 1217.0392470598413 8.274219488019957 0.30015663351415817 
62 1.7243000155730572 -1.7243000155730572 0 0 0.5 1878.687635660859 58.2249218038972 0.2649590759200484 1260.1915454600057 12.937893633351926 0.301652498123664 
63 1.761591772480534 -1.761591772480534 0 0 0.5 7294.5645077582085 71.65365249893088 0.20326993786803021 1149.0523940856574 14.814833109674034 0.3102129188864647 
64 1.9271913742274838 -1.9271913742274838 0 0 0.5 11766.752696199876 66.39531071239776 0.25648381372361295 1171.2118564020343 2.5673295667987026 0.30236294814136555 
65 1.8658667189982094 -1.8658667189982094 0 0 0.5 25354.460421923486 69.50804711338881 0.19416512564852814 1246.8224416111373 19.303247201269926 0.3086042217286383 
66 1.4748587903730654 -1.4748587903730654 0 0 0.5 -32.43813657225121 72.21984856273988 0.20472400132044036 1228.1865292734983 5.446187660583344 0.3051500125086676 
67 1.9543660358212642 -1.9543660358212642 0 0 0.5 11009.417271381992 68.89086353609137 0.28101564679538893 1115.0957700019974 14.19963794684006 0.3073309611383544 
68 1.9601796376748892 -1.9601796376748892 0 0 0.5 14191.314701396528 44.684454624288975 0.30040066500158674 1215.0046625869923 10.635158567753972 0.29593710374580556 
69 2.269173794695 -2.269173794695 0 0 0.5 20515.107005818707 58.138402845960655 0.20118223552924486 1159.4507461637488 13.468058946350073 0.31027305510444875 
70 1.7329990844405885 -1.7329990844405885 0 0 0.5 12772.76748437488 47.37339897043217 0.2593756162568709 1197.6041637442293 18.516340634886852 0.3045776708666547 
71 1.5256490015002522 -1.5256490015002522 0 0 0.5 6920.961248534539 39.2312361439855 0.2647833738905006 1337.5229064008827 12.604783180533161 0.29375785885314304 
72 2.0043583638897755 -2.0043583638897755 0 0 0.5 18755.491909287994 69.77326733759723 0.21358643524715992 1206.2422446582427 14.557784636632876 0.3082428158574716 
73 1.4885443085051444 -1.4885443085051444 0 0 0.5 23755.263784136147 25.513200792369556 0.16712473754797327 1229.2085418456738 13.010255963176187 0.3066303723669635 
74 1.6827477336012278 -1.6827477336012278 0 0 0.5 -43.70542303018544 52.06514535039267 0.18819728581953438 1257.0721331706527 7.056312555181478 0.30240776169951267 
75 1.461054798324846 -1.461054798324846 0 0 0.5 4834.554600413232 38.986210291783706 0.18403053960239457 1282.244504684727 18.487367018146855 0.3064546167701243 
76 1.8537231789605788 -1.8537231789605788 0 0 0.5 19290.053719532072 64.45006289366702 0.18988933122919308 1236.1017049774946 9.535412294204987 0.30647042949534037 
77 2.2735882451961893 -2.2735882451961893 0 0 0.5 23160.394932194933 59.00952452879708 0.07282151631863817 1185.3168363718582 6.370063231513071 0.3085573999584088 
78 1.5012664454612445 -1.5012664454612445 0 0 0.5 6391.915405045322 59.19982257206638 0.18819471907782254 1151.0320111469687 6.2951501177774 0.30822047670623376 
79 1.4181277588406727 -1.4181277588406727 0 0 0.5 3653.3390272467113 68.80231421116696 0.2685708355239843 1293.832914180093 12.35396054060375 0.2978047647339525 
80 2.14283210035599 -2.14283210035599 0 0 0.5 18607.125885571986 45.47445701899608 0.20747036065153096 1069.870020269127 8.076102347350622 0.3058504489205152 
81 1.7219771448380423 -1.7219771448380423 0 0 0.5 5620.281975760109 82.81448717533567 0.16249949292394136 1207.5079137908335 2.414537296517597 0.30497036366329944 
82 1.6940364522890963 -1.6940364522890963 0 0 0.5 6864.235984005796 94.8624549481641 0.2752430726236635 1320.6181536895938 7.574523035452399 0.29943069129738553 
83 1.4173183956491668 -1.4173183956491668 0 0 0.5 22435.43808047158 52.687081939560315 0.27883989536178355 1246.0399630808756 11.474441209561503 0.29952520462306886 
84 1.6255339864374347 -1.6255339864374347 0 0 0.5 6536.246537288644 55.0756246981251 0.26777553517014435 1140.9256154449006 2.821991936061709 0.3058803310332141 
85 2.0219779753833618 -2.0219779753833618 0 0 0.5 17808.061870435962 64.93352166692233 0.19846262664574227 1232.6168672655233 -5.247404402310539 0.29409582333610035 
86 1.5226609484200295 -1.5226609484200295 0 0 0.5 11964.502128113127 23.9141874054906 0.21572051259907044 1245.8643430989212 14.13634534110808 0.30417170324082593 
87 1.890380522448261 -1.890380522448261 0 0 0.5 15170.032752036439 54.32450415425523 0.1769425314594502 1263.1289236623895 2.5318796053882053 0.30073418348984576 
88 1.993577489446234 -1.993577489446234 0 0 0.5 15417.531506269761 27.39800432139552 0.1947958533186691 1243.596346160722 -0.27890350392920915 0.29341550718208376 
89 2.2929925168469163 -2.2929925168469163 0 0 0.5 23615.403426946057 55.16508651518533 0.2334644046602845 1086.82616502267 12.760230803012844 0.30654249568667347 
90 2.1063744361647516 -2.1063744361647516 0 0 0.5 26010.42151379716 40.38056170140244 0.0937945771184327 1332.8049813890245 18.63482024879447 0.3046003058286523 
91 2.1119601989192662 -2.1119601989192662 0 0 0.5 18986.590248685945 39.73527872537108 0.13808672964981508 1269.327188353303 17.882375814701422 0.306433999105392 
92 1.5117963219858324 -1.5117963219858324 0 0 0.5 17969.189342615096 58.01650021503564 0.16063319771937032 1298.9017257880125 16.275741552371233 0.3069609519215571 
93 1.8338483267043775 -1.8338483267043775 0 0 0.5 10756.137744682097 80.3186614899857 0.2011945758473808 1043.5242006094954 4.969148382547128 0.3131771868373051 
94 1.8788430063223949 -1.8788430063223949 0 0 0.5 10336.79548895371 37.090209580354006 0.2648788920954738 1271.8739327117407 11.189104143550786 0.2959189081515796 
95 1.9942660555004283 -1.9942660555004283 0 0 0.5 18145.69861313592 38.7952845688711 0.07102787900105992 1225.223289178209 16.3030467865619 0.3113023253439575 
96 2.205961187282092 -2.205961187282092 0 0 0.5 14027.08389323833 35.57668076458316 0.25061312951046283 995.7931419291012 1.9692228798991378 0.3080291949246372 
97 2.0650038760304814 -2.0650038760304814 0 0 0.5 21527.39094794028 35.09772992667123 0.19029878427214886 1125.157177744141 8.551548400910383 0.3060578184262399 
98 1.7591694104571416 -1.7591694104571416 0 0 0.5 25841.020787574183 49.456321446075336 0.19879991963515012 1279.1357052413719 12.103184949919372 0.3004724936682681 
99 1.9762120031698585 -1.9762120031698585 0 0 0.5 24416.013748819343 66.54111099113797 0.13306430433929556 1197.9166397412948 2.8472972740757143 0.3030724508793355 
100 1.8463758611262315 -1.8463758611262315 0 0 0.5 1744.505804743726 59.95814853468393 0.24603882019595263 1248.6661803198147 12.076057270769754 0.30266438415389474 
101 1.8593916084405107 -1.8593916084405107 0 0 0.5 12133.445761465957 67.14377571422965 0.17387472159779582 1039.6057614205802 4.670840817019972 0.316836100965495 
102 1.5176361832472836 -1.5176361832472836 0 0 0.5 10923.102891953951 66.54049462612093 0.2192888147966592 1237.166507655292 8.005933553343505 0.30281240145302446 
103 2.194930158960162 -2.194930158960162 0 0 0.5 16448.757609902605 52.49167723955116 0.18651255652463197 1330.7687303627952 14.085639461169723 0.29918502642479006 
104 1.5456196532238013 -1.5456196532238013 0 0 0.5 16201.11073226339 69.65676569553095 0.2163629713970861 1333.506316741274 14.259337059195799 0.3016448344140529 
105 1.7147170531966442 -1.7147170531966442 0 0 0.5 8119.320377702242 41.633000685362 0.2633692715401278 1187.8871254081844 -1.9483301945506724 0.2956354601536957 
106 1.59563383813384 -1.59563383813384 0 0 0.5 17453.76719481712 40.24887706228938 0.06091856192836793 1169.213918196873 -0.015162439615823198 0.30722627263447033 
107 1.8286574388235874 -1.8286574388235874 0 0 0.5 15779.34294214595 70.06454157361166 0.223927055555949 1269.61493811192 5.2494904243031435 0.30009664248700013 
108 1.891374365730236 -1.891374365730236 0 0 0.5 1908.0601427389986 47.00297359163462 0.22960209941519164 1237.1542376853233 13.516867538141643 0.3055688456442508 
109 1.9694928961598157 -1.9694928961598157 0 0 0.5 6287.377284149043 25.112092609893235 0.24882995218935866 1261.6469017764696 8.061219909395552 0.2979477223058852 
110 1.963214802095604 -1.963214802095604 0 0 0.5 12875.726951223069 33.313122937165616 0.2714586224273572 1192.9457359324792 5.3812122824442685 0.29741878570958447 
111 1.6886927806487135 -1.6886927806487135 0 0 0.5 6696.940398225489 74.42391015188512 0.2582751945215879 1296.9968437160985 10.480483039422982 0.2976568136876654 
112 1.7638110367006323 -1.7638110367006323 0 0 0.5 26641.906318807527 46.27510771703638 0.14476203594061898 1179.5553444317036 9.853054958419305 0.30796858256787213 
113 1.8434131760068238 -1.8434131760068238 0 0 0.5 14411.076758884135 67.50110919745772 0.24725629683326328 1225.8597634469593 14.44829920466644 0.3028034669812091 
114 1.5515109063214587 -1.5515109063214587 0 0 0.5 7567.489782911518 70.8219057188727 0.2601106051908459 1134.127852607378 15.416246169770822 0.30913197947377447 
115 1.5771991577573485 -1.5771991577573485 0 0 0.5 9288.964299916794 59.742339264574646 0.22477209703323237 1223.5087857845547 19.130774773441946 0.31002540531322903 
116 2.1559197019445486 -2.1559197019445486 0 0 0.5 16811.561560332008 60.00155972796961 0.1163758249669416 1279.3344725923018 7.662710904645417 0.3064863520933736 
117 1.775922353889794 -1.775922353889794 0 0 0.5 30058.386051802678 61.26100900990927 0.19718466680886362 1440.5227663245696 22.703612695712902 0.29576175925891246 
118 1.7615536754480265 -1.7615536754480265 0 0 0.5 -2228.111959199373 69.08755100049446 0.20683829687065763 1158.1537591403264 3.821326263703072 0.30752239138248244 
119 2.306789982174915 -2.306789982174915 0 0 0.5 12550.0634084346 71.9566983374806 0.19032032056276454 1169.3147701331548 5.946658090796083 0.30525327434750704 
120 1.5128493949033675 -1.5128493949033675 0 0 0.5 5332.947726167621 50.35701110816294 0.1860384312213539 1166.7772742649029 4.916785668843134 0.3069328275314769 
121 1.7449588292777654 -1.7449588292777654 0 0 0.5 10284.682450245911 11.671767335027234 0.1940970421568511 1167.358153045134 9.65924731357434 0.3035983338875905 
122 1.617745486273909 -1.617745486273909 0 0 0.5 24068.887713731052 73.05317873263995 0.1009922122485793 1349.2503670328806 4.544489839067451 0.3000618231124639 
123 2.1486583043391847 -2.1486583043391847 0 0 0.5 20569.864582968756 63.068849414579404 0.2397180842098616 1161.9743407325504 9.251947257427906 0.3020810411822229 
124 1.7039457938201956 -1.7039457938201956 0 0 0.5 6123.723104282738 46.676154464862535 0.22879437994152582 1327.9611837873692 12.57319105427634 0.29748395313431286 
125 2.0502797526240792 -2.0502797526240792 0 0 0.5 8929.63493393115 65.16717187064809 0.28264726952600105 1255.9745304247956 1.1040770187478532 0.2938357166722872 
126 1.8459537669582682 -1.8459537669582682 0 0 0.5 5051.050319723217 50.04142729990488 0.22808944076576046 1112.6327160653848 8.150981589173789 0.30523926091150355 
127 2.12214693541826 -2.12214693541826 0 0 0.5 7992.855485497069 44.98804995768673 0.2038123026979411 1146.881365628779 7.994936751920525 0.30575043424645504 
128 1.502820488534741 -1.502820488534741 0 0 0.5 6091.924152385543 54.788388749215954 0.16358172745838898 1087.6444779624874 2.289659197160594 0.308036036930942 
129 1.6726578776242076 -1.6726578776242076 0 0 0.5 7226.180738586999 76.73093631425911 0.20838568925227116 1320.7730333766208 18.713023729538445 0.3081336118982131 
130 1.8904000021724503 -1.8904000021724503 0 0 0.5 6779.572598315687 21.805518399750568 0.25736032893905775 1186.8777639449852 10.929069597674234 0.30043297579465 
131 1.8472108546990775 -1.8472108546990775 0 0 0.5 18286.56467079743 70.47751768960154 0.19365777797640354 1085.4301354499796 2.068832537883327 0.30975835902009813 
132 1.8285729166662885 -1.8285729166662885 0 0 0.5 12050.926455644982 31.12646893546213 0.20722922961449447 1089.9916389671946 1.2191316610505925 0.306188483381904 
133 1.9598878557274289 -1.9598878557274289 0 0 0.5 12314.429884295405 60.29875773438071 0.26853898101335444 1188.7983862889062 -4.09189568023927 0.29463666878500583 
134 2.125609531325272 -2.125609531325272 0 0 0.5 -6097.3503402548085 46.56712925876347 0.253495177022048 1216.7650181030783 9.563496793294156 0.30530293460065255 
135 1.609058773809086 -1.609058773809086 0 0 0.5 15324.297165042582 52.60414540216679 0.22330081979293406 1300.9789166953194 19.411780099659964 0.30066637983965944 
136 1.7575324829668524 -1.7575324829668524 0 0 0.5 15454.370900260363 64.09682745554406 0.20453348254167025 1251.6210569527827 3.9492308462187085 0.30117383715490237 
137 1.88177155677552 -1.88177155677552 0 0 0.5 9202.052333784766 71.63315075635363 0.25639299512936065 1267.2634368744175 5.4298801551029126 0.2995500054692115 
138 2.0114325109983797 -2.0114325109983797 0 0 0.5 11455.154998646896 58.37321739021667 0.2342506916775621 1271.7649379355748 14.376380581969336 0.2996277116365297 
139 1.7858771146836723 -1.7858771146836723 0 0 0.5 12042.445255697876 56.476688625582284 0.2521400002918588 1339.5011768346374 18.42775992517667 0.29869077039582725 
140 1.777571043108592 -1.777571043108592 0 0 0.5 11301.77575016175 45.52422984903311 0.229640971099814 1284.8554014341876 8.991614545138848 0.2949962645913295 
141 1.8497118157719112 -1.8497118157719112 0 0 0.5 22394.86655402272 19.46313138124948 0.09437867747046766 1144.67808515685 -6.496303478515689 0.30013669952918604 
142 1.965074101740217 -1.965074101740217 0 0 0.5 21445.13689451087 81.92353487693416 0.2038413240005966 1168.4583920314008 14.71499288708168 0.3123634047235308 
143 1.4041654813911268 -1.4041654813911268 0 0 0.5 6813.1613729084875 57.7198677203173 0.25816986613747633 1235.080158345861 16.433588865151332 0.3063453799746546 
144 2.0740604596066716 -2.0740604596066716 0 0 0.5 18478.939542052733 89.52265551846612 0.11278775261345388 1167.0010738586275 3.888410169754732 0.30697550754798114 
145 1.5154174394086926 -1.5154174394086926 0 0 0.5 -2476.9689285995764 56.69485987697761 0.19590160889008398 1191.9300712558215 4.467864124426842 0.3062023607928084 
146 2.1372000940929974 -2.1372000940929974 0 0 0.5 2829.1703766522432 46.53382813315288 0.22754085416851763 1218.89789310141 11.618529454418525 0.3059024821031219 
147 1.8638804160669176 -1.8638804160669176 0 0 0.5 19275.508638861145 81.95375973673265 0.15956458760459571 1043.9482820958115 0.0412775355696362 0.31222420691865416 
148 2.147214292389667 -2.147214292389667 0 0 0.5 2135.5687323645184 30.60952445263794 0.2793140158761984 1325.6112788889386 17.524020013031738 0.2994491828487959 
149 1.7803492668299485 -1.7803492668299485 0 0 0.5 5223.730218437178 78.71170795099985 0.22967401853921315 1230.5520774800686 15.118409566490508 0.30998315167534596 
150 1.6835059641620926 -1.6835059641620926 0 0 0.5 3799.754332142966 71.7762838298899 0.2651282099444392 1146.156878695865 -3.3624804038007863 0.3044942409010393 
151 1.902398710141543 -1.902398710141543 0 0 0.5 17699.507816758385 49.66564271642177 0.2797761046482199 1147.210668818493 8.871615781701408 0.29854984310043076 
152 1.6352252735592678 -1.6352252735592678 0 0 0.5 2535.665024453455 57.307561572849956 0.26115959366810887 1076.0569613220691 2.2191147994526172 0.3075301350049813 
153 1.4885550531277487 -1.4885550531277487 0 0 0.5 8838.081497638685 32.16054133761513 0.17841398655959703 1240.6201226960288 8.153181668743276 0.30392139481826713 
154 1.911689155318735 -1.911689155318735 0 0 0.5 8943.93470205089 77.16107343321109 0.22318688729841704 1268.0532501642394 9.123377832747236 0.3028084747337382 
155 2.0343767969159154 -2.0343767969159154 0 0 0.5 10153.554378713656 44.66712176153345 0.3041107542109209 1193.0115431038269 15.08741319409257 0.30144213121313296 
156 1.8609938732219704 -1.8609938732219704 0 0 0.5 1952.437952499653 74.2442043728955 0.17808978163576145 1314.3948822006837 7.972927453870393 0.3043091564253941 
157 2.0466643406512484 -2.0466643406512484 0 0 0.5 18790.801348347537 52.3377940924085 0.25382741955265214 1256.5433903309645 3.9750761517959634 0.2958158501094783 
158 1.2466665415444416 -1.2466665415444416 0 0 0.5 9383.43046112544 53.22954992850853 0.29255275207080955 1229.77741427423 17.750107742080363 0.3027392647520973 
159 1.6758941369091667 -1.6758941369091667 0 0 0.5 16117.869854997676 66.75136927927517 0.1863239652672873 1302.4237438979599 8.777331843672117 0.3000061839537715 
160 2.311839279423971 -2.311839279423971 0 0 0.5 18786.598760152447 54.51415079228392 0.21677408004526982 1235.074358506858 3.7487022609444702 0.2979094294555931 
161 2.0192364060015913 -2.0192364060015913 0 0 0.5 16571.769377725926 51.02958105667858 0.10099812157279202 1262.64242814627 4.891021497845712 0.30397607310180624 
162 1.9306512061004564 -1.9306512061004564 0 0 0.5 5615.060981629174 39.25949738795957 0.2906243664369456 1215.8471653365314 12.392982992892941 0.3012484747549844 
163 1.3758679737534814 -1.3758679737534814 0 0 0.5 20490.61563416236 18.335317905478274 0.26396231649222346 1399.9554322221672 15.434635263156352 0.293782850246645 
164 1.7685688526049952 -1.7685688526049952 0 0 0.5 20792.127029780375 43.61882734277003 0.2170754496362946 1262.2862781572321 15.728975426155412 0.30349459108708965 
165 2.193170685012647 -2.193170685012647 0 0 0.5 26442.00897417911 72.980252597114 0.06726808983628157 1176.4545469009995 5.769275360403593 0.30858941467866 
166 1.7070031080181507 -1.7070031080181507 0 0 0.5 18970.542045719743 32.071423039364255 0.07727176385291212 1102.0194918397756 -8.38597088962293 0.3040712861004981 
167 2.1388858279933354 -2.1388858279933354 0 0 0.5 9623.804687283542 51.150195335066854 0.20479552434408488 976.0624782645323 -1.5909159775430242 0.309537280510913 
168 2.0530809341239586 -2.0530809341239586 0 0 0.5 1114.2536897814098 59.70429900677513 0.25647887307373995 1254.391842475307 15.667997679038796 0.30731851136287974 
169 1.9530591700849191 -1.9530591700849191 0 0 0.5 23110.235551091926 80.98774797365749 0.24455733943586255 1096.5969041136257 12.00742488185875 0.30783270693293413 
170 1.394568767505501 -1.394568767505501 0 0 0.5 -4688.970543274981 76.04119898103838 0.32556302819226285 1095.1465693534196 -0.331383480514174 0.30799154617125357 
